Killer,Num,Perc,want
,1.0,0.0018014447586964745,EmreKurumYT
,1.0,0.0018014447586964745,jamoie
,1.0,0.0018014447586964745,Mskeen
,1.0,0.0018014447586964745,OneHeart
,1.0,0.0018014447586964745,AphmauLover2016
,1.0,0.0018014447586964745,FurkanIsTaken
,1.0,0.0018014447586964745,AaronTurambar
,1.0,0.0018014447586964745,SmedhTV
,1.0,0.0018014447586964745,IEatPlastic
,1.0,0.0018014447586964745,OurDarthGamer
,1.0,0.0018014447586964745,faaselvis
,1.0,0.0018014447586964745,CamdenDucky
,1.0,0.0018014447586964745,JopieH
,1.0,0.0018014447586964745,Utilaty
,1.0,0.0018014447586964745,veape
,1.0,0.0018014447586964745,Raz_Dude
,1.0,0.0018014447586964745,Shadow_Ultra
,1.0,0.0018014447586964745,WhitePrivilage
,1.0,0.0018014447586964745,R34R
,1.0,0.0018014447586964745,Real_StoneSword
,1.0,0.0018014447586964745,SammieDaFish
,1.0,0.0018014447586964745,notAndrej
,1.0,0.0018014447586964745,Joncar66
,1.0,0.0018014447586964745,LZGM
,1.0,0.0018014447586964745,Iamababysitter
,1.0,0.0018014447586964745,NovelSnow5880
,1.0,0.0018014447586964745,L4CKBOY
,1.0,0.0018014447586964745,Warned_You
,1.0,0.0018014447586964745,Fiziey
,1.0,0.0018014447586964745,Khemx
,1.0,0.0018014447586964745,flerovium11
,1.0,0.0018014447586964745,MrCarson_
,1.0,0.0018014447586964745,GyroHell
,1.0,0.0018014447586964745,_jofish
,1.0,0.0018014447586964745,ThiccFlatty
,1.0,0.0018014447586964745,Blizzart17
,1.0,0.0018014447586964745,kinghomer97
,1.0,0.0018014447586964745,Pug_Bread_
,1.0,0.0018014447586964745,ERFANPR0
,1.0,0.0018014447586964745,GreasyFurball
,1.0,0.0018014447586964745,icanttellyou
,1.0,0.0018014447586964745,GamaholicYT
,1.0,0.0018014447586964745,TheJoker_773
,1.0,0.0018014447586964745,VinsanityBCD
,1.0,0.0018014447586964745,BetaComputer
,1.0,0.0018014447586964745,Juzzephe
,1.0,0.0018014447586964745,unwolved
,1.0,0.0018014447586964745,Legitamigo
,1.0,0.0018014447586964745,MultiGamerClub
,1.0,0.0018014447586964745,Jyaw
,1.0,0.0018014447586964745,GoodBallCZ
,1.0,0.0018014447586964745,AGantipemEV
,1.0,0.0018014447586964745,Stiza13
,1.0,0.0018014447586964745,swshark
,1.0,0.0018014447586964745,Bees_
,1.0,0.0018014447586964745,125Tan
,1.0,0.0018014447586964745,Fondi
,1.0,0.0018014447586964745,killer_6
,1.0,0.0018014447586964745,caduzingamer
,1.0,0.0018014447586964745,LiamQuantum
,1.0,0.0018014447586964745,Kabel21
,1.0,0.0018014447586964745,WvIf
,1.0,0.0018014447586964745,LamakingTV
,1.0,0.0018014447586964745,PretatorTV
,1.0,0.0018014447586964745,AzzyLooper
,1.0,0.0018014447586964745,MadahriUchiha
,1.0,0.0018014447586964745,Mewr1k
,1.0,0.0018014447586964745,bongoben110
,1.0,0.0018014447586964745,chip2ne
,1.0,0.0018014447586964745,PeterKMiner
,1.0,0.0018014447586964745,boxguy5
,1.0,0.0018014447586964745,Hunter2222221
,1.0,0.0018014447586964745,DonaldTrump711
,1.0,0.0018014447586964745,Ksiezyc0wyPyl
,1.0,0.0018014447586964745,ImFxrin
,1.0,0.0018014447586964745,The_Nev99
,1.0,0.0018014447586964745,baduser_jpg
,1.0,0.0018014447586964745,fighterhaha
,1.0,0.0018014447586964745,Raw10flesh
,1.0,0.0018014447586964745,fruitpiey
,1.0,0.0018014447586964745,Oviplokoz197
,1.0,0.0018014447586964745,7Tree
,1.0,0.0018014447586964745,ZH13
,1.0,0.0018014447586964745,alesbejr
,1.0,0.0018014447586964745,matsgaming1
,1.0,0.0018014447586964745,PixCub
,1.0,0.0018014447586964745,Raxorxd
,1.0,0.0018014447586964745,cassi42
,1.0,0.0018014447586964745,Crispyzeke
,1.0,0.0018014447586964745,Ridifag
,1.0,0.0018014447586964745,Asguardians
,1.0,0.0018014447586964745,Elfener99
,1.0,0.0018014447586964745,TwitchPrimee_
,1.0,0.0018014447586964745,Spoonpai
,1.0,0.0018014447586964745,TomL10
,1.0,0.0018014447586964745,Definity_
,1.0,0.0018014447586964745,xxxJuiceWRLDvert
,1.0,0.0018014447586964745,xEast03x
,1.0,0.0018014447586964745,sacros_acrimos
,1.0,0.0018014447586964745,SrElton
,1.0,0.0018014447586964745,qtstm32fan
,1.0,0.0018014447586964745,dearthegamer
,1.0,0.0018014447586964745,ivms
,1.0,0.0018014447586964745,Jorkles
,1.0,0.0018014447586964745,papajesse
,1.0,0.0018014447586964745,UnAll
,1.0,0.0018014447586964745,BetaMAN
,1.0,0.0018014447586964745,Cougar_79
,1.0,0.0018014447586964745,HittingTheWoah
,1.0,0.0018014447586964745,Cakes
,1.0,0.0018014447586964745,FlamyScars
,1.0,0.0018014447586964745,Bl00dxd
,1.0,0.0018014447586964745,EnderPredator
,1.0,0.0018014447586964745,ItzReepHD
,1.0,0.0018014447586964745,Ebkas
,1.0,0.0018014447586964745,GabrielGabriel06
,1.0,0.0018014447586964745,SkyeSlav
,1.0,0.0018014447586964745,Hatger
,1.0,0.0018014447586964745,Dragonmate
,1.0,0.0018014447586964745,elite14xp
,1.0,0.0018014447586964745,jsquin
,1.0,0.0018014447586964745,Lokaixinha
,1.0,0.0018014447586964745,Albatros_
,1.0,0.0018014447586964745,Voxeles
,1.0,0.0018014447586964745,KingButter360
,1.0,0.0018014447586964745,BinkieBoef
,1.0,0.0018014447586964745,Nebulaxx
,1.0,0.0018014447586964745,Magoot
,1.0,0.0018014447586964745,KhaosKing7
,1.0,0.0018014447586964745,ItzJay1067
,1.0,0.0018014447586964745,DrFlan
,1.0,0.0018014447586964745,Afdud
,1.0,0.0018014447586964745,xAndrqw
,1.0,0.0018014447586964745,seven7oclock
,1.0,0.0018014447586964745,Instagate
,1.0,0.0018014447586964745,_SlenderMelon
,1.0,0.0018014447586964745,BaneofCreepersX
,1.0,0.0018014447586964745,SuperSquashy1
,1.0,0.0018014447586964745,Concrafter4k
,1.0,0.0018014447586964745,WhoTFIsFinal
,1.0,0.0018014447586964745,hidden_creeper12
,1.0,0.0018014447586964745,Limonn
,1.0,0.0018014447586964745,zcry
,1.0,0.0018014447586964745,GSonicZ
,1.0,0.0018014447586964745,Zombiekiller0304
,1.0,0.0018014447586964745,vilmu
,1.0,0.0018014447586964745,Victorppp
,1.0,0.0018014447586964745,Maxderfalsche65
,1.0,0.0018014447586964745,Gubbo_99
,1.0,0.0018014447586964745,Creamy_Pie
,1.0,0.0018014447586964745,akrious
,1.0,0.0018014447586964745,CoolSquid89
,1.0,0.0018014447586964745,STALINQUEEN123
,1.0,0.0018014447586964745,Akroman03
,1.0,0.0018014447586964745,CoffeeByte
,1.0,0.0018014447586964745,CoolBeachDude
,1.0,0.0018014447586964745,SWiPww
,1.0,0.0018014447586964745,CmgZeus19
,1.0,0.0018014447586964745,Ole_Buriram
,1.0,0.0018014447586964745,Lalovo
,1.0,0.0018014447586964745,kamila96
,1.0,0.0018014447586964745,mrStuffins
,1.0,0.0018014447586964745,Ferrese
,1.0,0.0018014447586964745,petrolhead_o4
,1.0,0.0018014447586964745,Arpiaz
,1.0,0.0018014447586964745,theahkari
,1.0,0.0018014447586964745,ManosSef
,1.0,0.0018014447586964745,burger_mode
,1.0,0.0018014447586964745,j_emz14
,1.0,0.0018014447586964745,Alpacaden
,1.0,0.0018014447586964745,tentu
,1.0,0.0018014447586964745,black__day
,1.0,0.0018014447586964745,AgentWack
,1.0,0.0018014447586964745,FuriousAwesome1
,1.0,0.0018014447586964745,verywetloli
,1.0,0.0018014447586964745,Dark_Field
,1.0,0.0018014447586964745,juulke100
,1.0,0.0018014447586964745,Funkzy3
,1.0,0.0018014447586964745,wizzalex1
,1.0,0.0018014447586964745,FunnyTreeKid
,1.0,0.0018014447586964745,Unseen_kid
,1.0,0.0018014447586964745,TJSmiffy
,1.0,0.0018014447586964745,Dylined
,1.0,0.0018014447586964745,HXNJV
,1.0,0.0018014447586964745,kingrichardth3rd
,1.0,0.0018014447586964745,akixDY
,1.0,0.0018014447586964745,ColdCatLV
,1.0,0.0018014447586964745,Itakecoldshowers
,1.0,0.0018014447586964745,Ihatsue
,1.0,0.0018014447586964745,Kirogato
,1.0,0.0018014447586964745,Fluxifi
,1.0,0.0018014447586964745,pixilmon
,1.0,0.0018014447586964745,Messo45
,1.0,0.0018014447586964745,Slajaten
,1.0,0.0018014447586964745,areuhappylol
,1.0,0.0018014447586964745,zachchacha
,1.0,0.0018014447586964745,AdirAndRaz
,1.0,0.0018014447586964745,SonictH
,1.0,0.0018014447586964745,Baseball_boy11
,1.0,0.0018014447586964745,GAMERRICHI32003
,1.0,0.0018014447586964745,Salty046
,1.0,0.0018014447586964745,GeckoThanos
,1.0,0.0018014447586964745,Meethus
,1.0,0.0018014447586964745,Derick_souza1227
,1.0,0.0018014447586964745,Peter_kun
,1.0,0.0018014447586964745,KingdomKeyblade
,1.0,0.0018014447586964745,larryfisher412
,1.0,0.0018014447586964745,instrumentking45
,1.0,0.0018014447586964745,auriiis
,1.0,0.0018014447586964745,NetherNonce
,1.0,0.0018014447586964745,Vieta_
,1.0,0.0018014447586964745,MyWifeLeftMe666
,1.0,0.0018014447586964745,Pullinudel
,1.0,0.0018014447586964745,TindiRindi
,1.0,0.0018014447586964745,KanzakiRanko
,1.0,0.0018014447586964745,ms__dos
,1.0,0.0018014447586964745,CreeperNinjaYT
,1.0,0.0018014447586964745,Dragtrack
,1.0,0.0018014447586964745,Shibesfordays
,1.0,0.0018014447586964745,NotTolon
,1.0,0.0018014447586964745,Hempfest
,1.0,0.0018014447586964745,Chiberg2
,1.0,0.0018014447586964745,XF_MEGUS
,1.0,0.0018014447586964745,NamRm
,1.0,0.0018014447586964745,Shushboii
,1.0,0.0018014447586964745,nickgotu
,1.0,0.0018014447586964745,Mavrec
,1.0,0.0018014447586964745,ThirdEmperor
,1.0,0.0018014447586964745,thickboy21
,1.0,0.0018014447586964745,annoyingslendy
,1.0,0.0018014447586964745,bubblojoe
,1.0,0.0018014447586964745,_Mikeman_
,1.0,0.0018014447586964745,TheNethersmith
,1.0,0.0018014447586964745,Diwrnod
,1.0,0.0018014447586964745,Malachi2121
,1.0,0.0018014447586964745,Zerniax
,1.0,0.0018014447586964745,xd_Accessible
,1.0,0.0018014447586964745,The_Epic_N1nja
,1.0,0.0018014447586964745,ss100
,1.0,0.0018014447586964745,Popinyoyo
,1.0,0.0018014447586964745,RichterYT
,1.0,0.0018014447586964745,reactor17
,1.0,0.0018014447586964745,Pierronus
,1.0,0.0018014447586964745,Leth4lCC
,1.0,0.0018014447586964745,xHitsFromTheBong
,1.0,0.0018014447586964745,0ffers
,1.0,0.0018014447586964745,Sayuri_Yuto
,1.0,0.0018014447586964745,DiamondRubix
,1.0,0.0018014447586964745,Bonegnasher1
,1.0,0.0018014447586964745,D0SD
,1.0,0.0018014447586964745,mcAlluJuna
,1.0,0.0018014447586964745,GlocksNChoppas
,1.0,0.0018014447586964745,Dymion
,1.0,0.0018014447586964745,Pink_Jellyfish
,1.0,0.0018014447586964745,FirApple
,1.0,0.0018014447586964745,Glyph420
,1.0,0.0018014447586964745,Dojje
,1.0,0.0018014447586964745,1zc
,1.0,0.0018014447586964745,ButterUnit12
,1.0,0.0018014447586964745,Squidman99
,1.0,0.0018014447586964745,Yosem
,1.0,0.0018014447586964745,fasE_ssamm
,1.0,0.0018014447586964745,Monstum
,1.0,0.0018014447586964745,FuzzyCMC
,1.0,0.0018014447586964745,SarcasticYeti
,1.0,0.0018014447586964745,Hamurger
,1.0,0.0018014447586964745,Unemars
,1.0,0.0018014447586964745,Ranbeesimous
,1.0,0.0018014447586964745,LiquidCGS
,1.0,0.0018014447586964745,cu7Xs0ld
,1.0,0.0018014447586964745,Miilobruh
,1.0,0.0018014447586964745,CallumlousTV
,1.0,0.0018014447586964745,bbdest
,1.0,0.0018014447586964745,xM1ghty
,1.0,0.0018014447586964745,SuperHansz
,1.0,0.0018014447586964745,playgame11
,1.0,0.0018014447586964745,Gioeleb
,1.0,0.0018014447586964745,thepenutcookie
,1.0,0.0018014447586964745,ilovetorave
,1.0,0.0018014447586964745,WIZTIC
,1.0,0.0018014447586964745,ItsVops
,1.0,0.0018014447586964745,Nilsli
,1.0,0.0018014447586964745,Kelv9
,1.0,0.0018014447586964745,firelight7
,1.0,0.0018014447586964745,basuto
,1.0,0.0018014447586964745,GeNkRaZyKiLLeR
,1.0,0.0018014447586964745,Wizard_Lenny
,1.0,0.0018014447586964745,Dusherak
,1.0,0.0018014447586964745,Trunkta
,1.0,0.0018014447586964745,kenblk009
,1.0,0.0018014447586964745,xGhOuLy
,1.0,0.0018014447586964745,RobinLiam13
,1.0,0.0018014447586964745,AvgTheGandP
,1.0,0.0018014447586964745,Ez_Drop
,1.0,0.0018014447586964745,ElliJS
,1.0,0.0018014447586964745,Gornaya
,1.0,0.0018014447586964745,Oni_ki
,1.0,0.0018014447586964745,kingofxbox99
,1.0,0.0018014447586964745,teddyi
,1.0,0.0018014447586964745,Sharkiebitesnow
,1.0,0.0018014447586964745,consensualclown
,1.0,0.0018014447586964745,JackSparrowMC
,1.0,0.0018014447586964745,GVfan1504
,1.0,0.0018014447586964745,engelmettingen
,1.0,0.0018014447586964745,Matrix_Shad0w
,1.0,0.0018014447586964745,Saiborg93
,1.0,0.0018014447586964745,firebosscz
,1.0,0.0018014447586964745,Tinsel_Toast
,1.0,0.0018014447586964745,Purpleidas
,1.0,0.0018014447586964745,The_Chunga
,1.0,0.0018014447586964745,KrypticGuru
,1.0,0.0018014447586964745,domen_debller
,1.0,0.0018014447586964745,superepicname123
,1.0,0.0018014447586964745,ToxyGen89
,1.0,0.0018014447586964745,Lemonade420
,1.0,0.0018014447586964745,appleybies
,1.0,0.0018014447586964745,sucxi
,1.0,0.0018014447586964745,Momo_131
,1.0,0.0018014447586964745,chipolicious
,1.0,0.0018014447586964745,JLA_
,1.0,0.0018014447586964745,superbatatao
,1.0,0.0018014447586964745,Daxarri
,1.0,0.0018014447586964745,Altazium
,1.0,0.0018014447586964745,CrypticChrono
,1.0,0.0018014447586964745,Treemanns
,1.0,0.0018014447586964745,Sipuli4
,1.0,0.0018014447586964745,idaniil1
,1.0,0.0018014447586964745,x7041_
,1.0,0.0018014447586964745,hmYoda
,1.0,0.0018014447586964745,Ahrdent
,1.0,0.0018014447586964745,Doglover12345678
,1.0,0.0018014447586964745,Gam1ngChair
,1.0,0.0018014447586964745,Jules369
,1.0,0.0018014447586964745,sc0nosciuto
,1.0,0.0018014447586964745,no1fanofthepals
,1.0,0.0018014447586964745,ihctuiw
,1.0,0.0018014447586964745,Spectro__
,1.0,0.0018014447586964745,ZirenArtz
,1.0,0.0018014447586964745,donovan953
,1.0,0.0018014447586964745,f1nniboy
,1.0,0.0018014447586964745,DonaldDrumpJR
,1.0,0.0018014447586964745,Naixon
,1.0,0.0018014447586964745,Rashaexe
,1.0,0.0018014447586964745,MihiGamer
,1.0,0.0018014447586964745,FakeNinja146
,1.0,0.0018014447586964745,zacary0402
,1.0,0.0018014447586964745,Oh_Genius
,1.0,0.0018014447586964745,dego033
,1.0,0.0018014447586964745,p1ue
,1.0,0.0018014447586964745,Crinklyman
,1.0,0.0018014447586964745,buhnorpyag
,1.0,0.0018014447586964745,Kaimist
,1.0,0.0018014447586964745,kemalyd
,1.0,0.0018014447586964745,blxzii
,1.0,0.0018014447586964745,TechnoCore
,1.0,0.0018014447586964745,ToddCantwell
,1.0,0.0018014447586964745,TJVA420
,1.0,0.0018014447586964745,Zontafer
,1.0,0.0018014447586964745,Luke_TheDukee
,1.0,0.0018014447586964745,Warris
,1.0,0.0018014447586964745,MaxiTaken
,1.0,0.0018014447586964745,keeldud
,1.0,0.0018014447586964745,j0k3rP5
,1.0,0.0018014447586964745,AdamMack95
,1.0,0.0018014447586964745,SARankDirector
,1.0,0.0018014447586964745,RimTrap
,1.0,0.0018014447586964745,QuartzKor
,1.0,0.0018014447586964745,FatManBear
,1.0,0.0018014447586964745,BenLeChien
,1.0,0.0018014447586964745,Proxific
,1.0,0.0018014447586964745,PixelZYX
,1.0,0.0018014447586964745,Sepulcro
,1.0,0.0018014447586964745,Ninja4557
,1.0,0.0018014447586964745,xChern
,1.0,0.0018014447586964745,RyanMBlue
,1.0,0.0018014447586964745,swomber
,1.0,0.0018014447586964745,maxpains
,1.0,0.0018014447586964745,SuperiorLifeForm
,1.0,0.0018014447586964745,Atoned
,1.0,0.0018014447586964745,Nataniel7787
,1.0,0.0018014447586964745,hyperdefined
,1.0,0.0018014447586964745,696_
,1.0,0.0018014447586964745,aquailuss
,1.0,0.0018014447586964745,Artztheweapon
,1.0,0.0018014447586964745,piko171
,1.0,0.0018014447586964745,Calliouboss
,1.0,0.0018014447586964745,LEO_Sandby
,1.0,0.0018014447586964745,Atlas0800
,1.0,0.0018014447586964745,Galacticravioli
,1.0,0.0018014447586964745,kingcon2
,1.0,0.0018014447586964745,GeoSoc13
,1.0,0.0018014447586964745,OppaiSenpaii
,1.0,0.0018014447586964745,Chr_isy
,1.0,0.0018014447586964745,crockodillydoe
,1.0,0.0018014447586964745,konganek12
,1.0,0.0018014447586964745,Domcsikusz
,1.0,0.0018014447586964745,SquidySpecs
,1.0,0.0018014447586964745,alexthebore
,1.0,0.0018014447586964745,Noahnater
,1.0,0.0018014447586964745,RainbowInsanity9
,1.0,0.0018014447586964745,jfarmwald12
,1.0,0.0018014447586964745,oofcloof
,1.0,0.0018014447586964745,Veronkiertaja
,1.0,0.0018014447586964745,FTL_Ant
,1.0,0.0018014447586964745,SpiffieZ
,1.0,0.0018014447586964745,TheBadGuy690
,1.0,0.0018014447586964745,Goodperson5656
,1.0,0.0018014447586964745,Ravasque
,1.0,0.0018014447586964745,laserlab
,1.0,0.0018014447586964745,NovaX__
,1.0,0.0018014447586964745,scu_ba
,1.0,0.0018014447586964745,Turbo_Tax
,1.0,0.0018014447586964745,BottleOfToxin
,1.0,0.0018014447586964745,OlofNisshagen
,1.0,0.0018014447586964745,AcesLow
,1.0,0.0018014447586964745,ApeMode2020
,1.0,0.0018014447586964745,RainDragonInk
,1.0,0.0018014447586964745,DegDigger
,1.0,0.0018014447586964745,YoPix
,1.0,0.0018014447586964745,Scupp
,1.0,0.0018014447586964745,Eggu_Eggu
,1.0,0.0018014447586964745,andrwwz
,1.0,0.0018014447586964745,TheBamm117
,1.0,0.0018014447586964745,GamingVexed
,1.0,0.0018014447586964745,Lumilion
,1.0,0.0018014447586964745,G1_P
,1.0,0.0018014447586964745,nutmeg0
,1.0,0.0018014447586964745,Shanahh
,1.0,0.0018014447586964745,Chess101
,1.0,0.0018014447586964745,SirAndrewIII
,1.0,0.0018014447586964745,SmokfiremanTR
,1.0,0.0018014447586964745,JustRonin
,1.0,0.0018014447586964745,koekebakker01
,1.0,0.0018014447586964745,thePigBoss
,1.0,0.0018014447586964745,ChEEnCheen
,1.0,0.0018014447586964745,thedylan911
,1.0,0.0018014447586964745,nielsnoordwelle
,1.0,0.0018014447586964745,Brandy_Blue
,1.0,0.0018014447586964745,Zuki19
,1.0,0.0018014447586964745,Crunchymydude
,1.0,0.0018014447586964745,Simsson
,1.0,0.0018014447586964745,EvolvedModule
,1.0,0.0018014447586964745,Snebulock
,1.0,0.0018014447586964745,RowanMH
,1.0,0.0018014447586964745,Wic4711
,1.0,0.0018014447586964745,OrangeManBad_lol
,1.0,0.0018014447586964745,AE_86
,1.0,0.0018014447586964745,methionyflocc
,1.0,0.0018014447586964745,rubba
,1.0,0.0018014447586964745,EBrown2016
,1.0,0.0018014447586964745,Guyorguy
,1.0,0.0018014447586964745,RelyksJ
,1.0,0.0018014447586964745,ArvLT
,1.0,0.0018014447586964745,expnob
,1.0,0.0018014447586964745,__Rage_
,1.0,0.0018014447586964745,Wrepsk
,1.0,0.0018014447586964745,DerpyBeef
,1.0,0.0018014447586964745,Fadedini
,1.0,0.0018014447586964745,EfficientMuffins
,1.0,0.0018014447586964745,astrobut
,1.0,0.0018014447586964745,Lunarlow
,1.0,0.0018014447586964745,Lemoncy
,1.0,0.0018014447586964745,_PL4C3H0LD3R_
,1.0,0.0018014447586964745,SilverOG
,1.0,0.0018014447586964745,TheFalsePharaoh
,1.0,0.0018014447586964745,slipperyVEVO
,1.0,0.0018014447586964745,Reececzar74
,1.0,0.0018014447586964745,Magollonn
,1.0,0.0018014447586964745,Z0mbieCat_
,1.0,0.0018014447586964745,himsul
,1.0,0.0018014447586964745,Tobias0219
,1.0,0.0018014447586964745,fastvincent1
,1.0,0.0018014447586964745,abominationn
,1.0,0.0018014447586964745,IsaacBananas
,1.0,0.0018014447586964745,MagmaticOak02
,1.0,0.0018014447586964745,RIPPIGICIALYT
,1.0,0.0018014447586964745,Stryker1000
,1.0,0.0018014447586964745,DB_ESCRIBE
,1.0,0.0018014447586964745,Qubert_
,1.0,0.0018014447586964745,TSP_Ranger
,1.0,0.0018014447586964745,Agent03_
,1.0,0.0018014447586964745,DinoChase
,1.0,0.0018014447586964745,Dicun
,1.0,0.0018014447586964745,Jna9989
,1.0,0.0018014447586964745,Moose4466
,1.0,0.0018014447586964745,Cloud_Hadock
,1.0,0.0018014447586964745,D3SERTED
,1.0,0.0018014447586964745,UUGUGUFUH
,1.0,0.0018014447586964745,bunasiuacuaie
,1.0,0.0018014447586964745,TheMrPancake
,1.0,0.0018014447586964745,Landyn_Mario
,1.0,0.0018014447586964745,DopeyXin
,1.0,0.0018014447586964745,T_QR
,1.0,0.0018014447586964745,RndoPlayer
,1.0,0.0018014447586964745,NotDenis
,1.0,0.0018014447586964745,PresidentMisha
,1.0,0.0018014447586964745,todz
,1.0,0.0018014447586964745,BlockBox08
,1.0,0.0018014447586964745,NonBinaryPerson
,1.0,0.0018014447586964745,FusedBomb13
,1.0,0.0018014447586964745,snowyOtis1
,1.0,0.0018014447586964745,ramen1016
,1.0,0.0018014447586964745,UnicornBoss_
,1.0,0.0018014447586964745,Dych
,1.0,0.0018014447586964745,AWhiteKing
,1.0,0.0018014447586964745,SkyLightG
,1.0,0.0018014447586964745,Enrico_Pucci_
,1.0,0.0018014447586964745,Coldonfir3
,1.0,0.0018014447586964745,Jimbo_Limbo
,1.0,0.0018014447586964745,DiggeyDug
,1.0,0.0018014447586964745,Anonymous4256
,1.0,0.0018014447586964745,mauroca
,1.0,0.0018014447586964745,Pikuhana
,1.0,0.0018014447586964745,inab
,1.0,0.0018014447586964745,DynastiewVn
,1.0,0.0018014447586964745,23Ethan233
,1.0,0.0018014447586964745,Abato
,1.0,0.0018014447586964745,RobertFratzy
,1.0,0.0018014447586964745,ItzNaFle
,1.0,0.0018014447586964745,Arkitekt1
,1.0,0.0018014447586964745,tujol
,1.0,0.0018014447586964745,Jimmmmmmy
,1.0,0.0018014447586964745,Vertanspy11
,1.0,0.0018014447586964745,__eNDi
,1.0,0.0018014447586964745,AllDatJumboJazz
,1.0,0.0018014447586964745,Mad_Lissu
,1.0,0.0018014447586964745,Calebou767
,1.0,0.0018014447586964745,Mavyn
,1.0,0.0018014447586964745,KillMyWife
,1.0,0.0018014447586964745,DeliNick
,1.0,0.0018014447586964745,Everending
,1.0,0.0018014447586964745,Hi_Mister
,1.0,0.0018014447586964745,ConfedarateJesus
,1.0,0.0018014447586964745,CrazyminerMi
,1.0,0.0018014447586964745,bardwellbady
,1.0,0.0018014447586964745,Benjinis
,1.0,0.0018014447586964745,FourChanTraps
,1.0,0.0018014447586964745,Greguhlicious
,1.0,0.0018014447586964745,zEnrik
,1.0,0.0018014447586964745,Kryptography
,1.0,0.0018014447586964745,Endermite27
,1.0,0.0018014447586964745,GraveDigger23
,1.0,0.0018014447586964745,TKDragon75
,1.0,0.0018014447586964745,ThomasBE
,1.0,0.0018014447586964745,Sloppyoj4
,1.0,0.0018014447586964745,US_AirFORCE_NERD
,1.0,0.0018014447586964745,taco33
,1.0,0.0018014447586964745,ByVinie
,1.0,0.0018014447586964745,MrGrumpyMan
,1.0,0.0018014447586964745,NGTnick
,1.0,0.0018014447586964745,BumberCar
,1.0,0.0018014447586964745,Gugoe
,1.0,0.0018014447586964745,yeugonitsuj
,1.0,0.0018014447586964745,Neoxyde_
,1.0,0.0018014447586964745,Coolerman1001
,1.0,0.0018014447586964745,migmigmigmig
,1.0,0.0018014447586964745,VeinMiner11
,1.0,0.0018014447586964745,MertesJ
,1.0,0.0018014447586964745,PabloTheSav
,1.0,0.0018014447586964745,Blee2005
,1.0,0.0018014447586964745,ItzFireable
,1.0,0.0018014447586964745,Holkaasa
,1.0,0.0018014447586964745,PLaBk
,1.0,0.0018014447586964745,Konoby2131
,1.0,0.0018014447586964745,8mittim8
,1.0,0.0018014447586964745,Matii
,1.0,0.0018014447586964745,Unicorn_Slayer11
,1.0,0.0018014447586964745,Darzec
,1.0,0.0018014447586964745,Verragaani
,1.0,0.0018014447586964745,Nut_Dealer
,1.0,0.0018014447586964745,OmegaTango
,1.0,0.0018014447586964745,06DanTheMan
,1.0,0.0018014447586964745,PRONOOB7972
,1.0,0.0018014447586964745,KushCobain
,1.0,0.0018014447586964745,PRThomass
,1.0,0.0018014447586964745,CommunistDog
,1.0,0.0018014447586964745,Diemond_Dood
,1.0,0.0018014447586964745,JunoOliveira
,1.0,0.0018014447586964745,Le_Dragun
,1.0,0.0018014447586964745,UncoChad
,1.0,0.0018014447586964745,TheOG_Cookie
,1.0,0.0018014447586964745,Suunseet_
,1.0,0.0018014447586964745,staribblz
,1.0,0.0018014447586964745,Literaljoker99
,1.0,0.0018014447586964745,ConMan0505_
,1.0,0.0018014447586964745,MargGri
,1.0,0.0018014447586964745,Yo_Frick
,1.0,0.0018014447586964745,GooseTheGreat
,1.0,0.0018014447586964745,pigforce9
,1.0,0.0018014447586964745,Not_ThatGood
,1.0,0.0018014447586964745,Llamathing1222
,1.0,0.0018014447586964745,Jancosti
,1.0,0.0018014447586964745,Waddey
,1.0,0.0018014447586964745,Lil_Pillar
,1.0,0.0018014447586964745,ACPbomb14
,1.0,0.0018014447586964745,Elouxi
,1.0,0.0018014447586964745,ExoLazy
,1.0,0.0018014447586964745,Dartharsch
,1.0,0.0018014447586964745,beata_szydlo
,1.0,0.0018014447586964745,Quilici
,1.0,0.0018014447586964745,retrothefatman
,1.0,0.0018014447586964745,Eosapiens
,1.0,0.0018014447586964745,JMPFIRE123
,1.0,0.0018014447586964745,MAIAIAM
,1.0,0.0018014447586964745,ChopStickCaden
,1.0,0.0018014447586964745,NewtGQ
,1.0,0.0018014447586964745,RiehleFaith
,1.0,0.0018014447586964745,Lenardboy
,1.0,0.0018014447586964745,ilikecops1
,1.0,0.0018014447586964745,XIVV
,1.0,0.0018014447586964745,BananBombe
,1.0,0.0018014447586964745,M0st_0r1g1nal
,1.0,0.0018014447586964745,ComradeNapCal
,1.0,0.0018014447586964745,Louis_Ravignot
,1.0,0.0018014447586964745,Boomermomma
,1.0,0.0018014447586964745,_F0X
,1.0,0.0018014447586964745,0hDead
,1.0,0.0018014447586964745,LilysL
,1.0,0.0018014447586964745,Secret_M_Man
,1.0,0.0018014447586964745,RysieeQ
,1.0,0.0018014447586964745,faszarc
,1.0,0.0018014447586964745,HackiBaum
,1.0,0.0018014447586964745,AJMessi10
,1.0,0.0018014447586964745,Akiroma_
,1.0,0.0018014447586964745,uks11
,1.0,0.0018014447586964745,ludrol
,1.0,0.0018014447586964745,flaminghot123
,1.0,0.0018014447586964745,clipboy3000
,1.0,0.0018014447586964745,0800
,1.0,0.0018014447586964745,CobDaws2010
,1.0,0.0018014447586964745,TheReGamer
,1.0,0.0018014447586964745,MarkPOOP
