,name,afk_time,perc
14239,ohonjah,0.0,0.0
14240,Jammylad123,0.0,0.0
14241,ohfrog,0.0,0.0
14242,ohburr,0.0,0.0
14243,Jamygamy,0.0,0.0
14244,Jan44hd,0.0,0.0
14245,ohbs,0.0,0.0
14246,JanBurian06,0.0,0.0
14247,JanCrafter2,0.0,0.0
14248,JakeCraftGB,0.0,0.0
14249,JakeCamp,0.0,0.0
14250,Jaka4minecraft,0.0,0.0
14251,Jak_E,0.0,0.0
14252,Jack_So94,0.0,0.0
14253,Jack_The_Yak,0.0,0.0
14254,Jack_Wadaw,0.0,0.0
14255,Jack_och_Julius,0.0,0.0
14256,Jackaboy0905,0.0,0.0
14257,Jackaia06,0.0,0.0
14258,onigk61,0.0,0.0
14259,Jackdognose,0.0,0.0
14260,ongoingostrich,0.0,0.0
14261,JacketThief,0.0,0.0
14262,Jackhammer312,0.0,0.0
14263,Jackle75,0.0,0.0
14264,Jackmcbean1,0.0,0.0
14265,Jacko_750,0.0,0.0
14266,Jackofspadezz,0.0,0.0
14267,Jackpbug,0.0,0.0
14268,Jacks100,0.0,0.0
14269,ongedierte,0.0,0.0
14270,JacksonHX,0.0,0.0
14271,JacksonRoleplay,0.0,0.0
14272,Jackson_Ramsay,0.0,0.0
14273,Jack_Leech,0.0,0.0
14274,JackWagon10,0.0,0.0
14275,JackTheRedWolf,0.0,0.0
14276,JackBen86,0.0,0.0
14277,JaceT1,0.0,0.0
14278,Jacester2025,0.0,0.0
14279,Jachym2511,0.0,0.0
14280,onshroudscoffee,0.0,0.0
14281,Jack0611,0.0,0.0
14282,onomatophobia,0.0,0.0
14283,Jack5exe,0.0,0.0
14284,JackAChan,0.0,0.0
14285,onnikuningas,0.0,0.0
14286,JackFetzn,0.0,0.0
14287,onlineHD,0.0,0.0
14288,JackMcBeasting,0.0,0.0
14289,onmyoji_io,0.0,0.0
14290,JackOfresh,0.0,0.0
14291,JackPS3,0.0,0.0
14292,onlysarahhx,0.0,0.0
14293,JackRiddel,0.0,0.0
14294,JackSeed,0.0,0.0
14295,JackSparrowMC,0.0,0.0
14296,JackTUD,0.0,0.0
14297,oneyeetyyeet,0.0,0.0
14298,Jackster4587,0.0,0.0
14299,onedirection_fan,0.0,0.0
14300,JagerBomber420,0.0,0.0
14301,Jadeusable,0.0,0.0
14302,JadonHuang,0.0,0.0
14303,Jadont,0.0,0.0
14304,JaedenH,0.0,0.0
14305,omegaic,0.0,0.0
14306,omegabr,0.0,0.0
14307,Jaegerbomb_yt,0.0,0.0
14308,Jaekr,0.0,0.0
14309,JafarXD,0.0,0.0
14310,Jagplayz124,0.0,0.0
14311,JadenNinja,0.0,0.0
14312,omeaga_fariss,0.0,0.0
14313,JaguarZz,0.0,0.0
14314,Jahnandgeorge,0.0,0.0
14315,Jahomle,0.0,0.0
14316,JaimieStarshine,0.0,0.0
14317,Jaimin0,0.0,0.0
14318,Jair_the_Bear,0.0,0.0
14319,Jaitaj,0.0,0.0
14320,olwol,0.0,0.0
14321,omer07,0.0,0.0
14322,JadenJSJ,0.0,0.0
14323,oneand2,0.0,0.0
14324,omerrr,0.0,0.0
14325,on_space,0.0,0.0
14326,Jacob88222,0.0,0.0
14327,JacobBinzer,0.0,0.0
14328,JacobJake7,0.0,0.0
14329,JacobKorsgaard,0.0,0.0
14330,JacobSuk,0.0,0.0
14331,omoufu,0.0,0.0
14332,omgitsdan33,0.0,0.0
14333,Jacobbobby,0.0,0.0
14334,Jacoboss08,0.0,0.0
14335,JadenASAP,0.0,0.0
14336,JacobsCoffee,0.0,0.0
14337,omerbenda,0.0,0.0
14338,Jacques2006,0.0,0.0
14339,Jacser_Playz,0.0,0.0
14340,Jacsucksatmc,0.0,0.0
14341,JacubBlackout,0.0,0.0
14342,Jaddub,0.0,0.0
14343,JadeIsMyLove,0.0,0.0
14344,JadehHHH,0.0,0.0
14345,Jarmatus,0.0,0.0
14346,Jarming,0.0,0.0
14347,Jim90009,0.0,0.0
14348,JesseTapio,0.0,0.0
14349,JeppeehXD,0.0,0.0
14350,JeppexD,0.0,0.0
14351,Jerberjer,0.0,0.0
14352,Jere,0.0,0.0
14353,Jeremy007,0.0,0.0
14354,oOindi94Oo,0.0,0.0
14355,oOJaspROo,0.0,0.0
14356,Jeremylord,0.0,0.0
14357,Jerkuh,0.0,0.0
14358,Jermuboy,0.0,0.0
14359,JeroenSchipjee,0.0,0.0
14360,Jerom10,0.0,0.0
14361,JeromeTheGamer,0.0,0.0
14362,Jerone,0.0,0.0
14363,Jerox_,0.0,0.0
14364,JerryFtt,0.0,0.0
14365,JerryLeeLewis,0.0,0.0
14366,JerryTheAlf,0.0,0.0
14367,oOHYPEROo,0.0,0.0
14368,Jerrythegiraffe,0.0,0.0
14369,Jesapear,0.0,0.0
14370,JeppeTheKing66,0.0,0.0
14371,JeppBomb,0.0,0.0
14372,Jepp1,0.0,0.0
14373,Jemo22,0.0,0.0
14374,Jeffery,0.0,0.0
14375,oaktree_junior,0.0,0.0
14376,Jeffryes,0.0,0.0
14377,JegLikerOstepopp,0.0,0.0
14378,Jei_Jei,0.0,0.0
14379,Jejjiz,0.0,0.0
14380,Jell0nator,0.0,0.0
14381,o_hinsman,0.0,0.0
14382,o__0,0.0,0.0
14383,oUnGODlYo,0.0,0.0
14384,oTexture,0.0,0.0
14385,Jengallan,0.0,0.0
14386,Jenn1883,0.0,0.0
14387,Jenny0808,0.0,0.0
14388,JennyTolls,0.0,0.0
14389,JenoTech,0.0,0.0
14390,JensBergensten,0.0,0.0
14391,Jens_ZBL,0.0,0.0
14392,Jeorgenator,0.0,0.0
14393,Jep34pe,0.0,0.0
14394,oOGappleOo,0.0,0.0
14395,Jesse_Wingman,0.0,0.0
14396,JaroGames_,0.0,0.0
14397,Jessica2013_,0.0,0.0
14398,JewsArentPeople,0.0,0.0
14399,Jewstick,0.0,0.0
14400,oCereal,0.0,0.0
14401,Jfeng94,0.0,0.0
14402,JgGankMyLane,0.0,0.0
14403,Jguy_GG,0.0,0.0
14404,Jhareno,0.0,0.0
14405,Jhfly_,0.0,0.0
14406,oAly,0.0,0.0
14407,o7q,0.0,0.0
14408,o3oxd,0.0,0.0
14409,o0obullero0o,0.0,0.0
14410,Jibabblez,0.0,0.0
14411,o0fatyoda0o,0.0,0.0
14412,Jibboom,0.0,0.0
14413,Jiddu,0.0,0.0
14414,Jiggit4,0.0,0.0
14415,JiggleMaester,0.0,0.0
14416,o0ZzM4g1c,0.0,0.0
14417,nzctrl,0.0,0.0
14418,Jim2029,0.0,0.0
14419,Jewlz69,0.0,0.0
14420,Jewishism,0.0,0.0
14421,JewMason,0.0,0.0
14422,oMalachi,0.0,0.0
14423,JesterGuaravita,0.0,0.0
14424,JesusActs238,0.0,0.0
14425,JesusAteu_,0.0,0.0
14426,JesusBornMe,0.0,0.0
14427,JesusCactus,0.0,0.0
14428,JesusCow,0.0,0.0
14429,oMelanie,0.0,0.0
14430,JesusPerea00,0.0,0.0
14431,Jesus_Christ___,0.0,0.0
14432,Jesvs69,0.0,0.0
14433,oHyperion,0.0,0.0
14434,JetBlaster,0.0,0.0
14435,JetStarfish9945,0.0,0.0
14436,Jetlightsky,0.0,0.0
14437,oK_LiBTaRd_,0.0,0.0
14438,Jetstah,0.0,0.0
14439,Jettyspagboul,0.0,0.0
14440,oJordqn,0.0,0.0
14441,Jeushi,0.0,0.0
14442,oJesus,0.0,0.0
14443,Jefferjy,0.0,0.0
14444,Jeffdeassss,0.0,0.0
14445,Jeffacakez,0.0,0.0
14446,Jeff_Criton,0.0,0.0
14447,JaxCarter,0.0,0.0
14448,oddboy1000,0.0,0.0
14449,Jaxonvale,0.0,0.0
14450,Jaxton01,0.0,0.0
14451,Jay1540,0.0,0.0
14452,JayAzid,0.0,0.0
14453,JayC33Bee,0.0,0.0
14454,JayJase,0.0,0.0
14455,JayKordich,0.0,0.0
14456,JayRenard,0.0,0.0
14457,octawood,0.0,0.0
14458,JayTee3,0.0,0.0
14459,Jay_16,0.0,0.0
14460,Jay_234,0.0,0.0
14461,Jay_Ebene,0.0,0.0
14462,Jay_Stone_,0.0,0.0
14463,JayceAH,0.0,0.0
14464,JayceU,0.0,0.0
14465,Jayden515S,0.0,0.0
14466,octal321,0.0,0.0
14467,Jaydon_,0.0,0.0
14468,Jawhawk,0.0,0.0
14469,Jawad99,0.0,0.0
14470,JavierBu,0.0,0.0
14471,JasonBlaze,0.0,0.0
14472,officertobish,0.0,0.0
14473,Jarpen,0.0,0.0
14474,Jartavious,0.0,0.0
14475,Jasamnob,0.0,0.0
14476,Jasci808,0.0,0.0
14477,Jasir_02,0.0,0.0
14478,Jasiv,0.0,0.0
14479,Jasmian06,0.0,0.0
14480,Jason2320,0.0,0.0
14481,oehlio,0.0,0.0
14482,Javg_,0.0,0.0
14483,odlog,0.0,0.0
14484,Jaspp,0.0,0.0
14485,Jastrup,0.0,0.0
14486,Jatin,0.0,0.0
14487,odedbir,0.0,0.0
14488,JaumDezeeni1,0.0,0.0
14489,oddfuture_,0.0,0.0
14490,Java14,0.0,0.0
14491,JavesPlz,0.0,0.0
14492,ocin2802,0.0,0.0
14493,Jayk_Jayk,0.0,0.0
14494,Jaykeish,0.0,0.0
14495,Jedizombiekiller,0.0,0.0
14496,Jebediah_Schlatt,0.0,0.0
14497,Jedaki,0.0,0.0
14498,JediAmorius,0.0,0.0
14499,JediIamYoda,0.0,0.0
14500,obesepancake22,0.0,0.0
14501,Jedi_Brysen,0.0,0.0
14502,Jedi_Philippe,0.0,0.0
14503,oberonc,0.0,0.0
14504,JedidiahN,0.0,0.0
14505,Jedron215,0.0,0.0
14506,JebGamez,0.0,0.0
14507,obamaisgrand,0.0,0.0
14508,Jeekus,0.0,0.0
14509,obama_spawner_69,0.0,0.0
14510,Jeersey,0.0,0.0
14511,JeezyFIFA,0.0,0.0
14512,oasobi,0.0,0.0
14513,JeffPog,0.0,0.0
14514,JeffTheTomat0,0.0,0.0
14515,JeffTheXenomorph,0.0,0.0
14516,Jebadiah_,0.0,0.0
14517,Jean_Michel64,0.0,0.0
14518,Jaytal,0.0,0.0
14519,obsidiasx,0.0,0.0
14520,Jazander,0.0,0.0
14521,ocelotoffun,0.0,0.0
14522,oceanicdante12,0.0,0.0
14523,Jazzling,0.0,0.0
14524,JazzyBOSS,0.0,0.0
14525,JazzyHatzz,0.0,0.0
14526,JazzyOG,0.0,0.0
14527,oceania_ocean9,0.0,0.0
14528,Jbwoods,0.0,0.0
14529,Jdboes,0.0,0.0
14530,Jean_Marto,0.0,0.0
14531,Jddrakeo1415,0.0,0.0
14532,Jdnvg,0.0,0.0
14533,Jdog24JHT,0.0,0.0
14534,JeBleu,0.0,0.0
14535,obkl0,0.0,0.0
14536,JeDeBro,0.0,0.0
14537,obiOpnoxious,0.0,0.0
14538,JeLLyFiSHofHaPPy,0.0,0.0
14539,JeanForet,0.0,0.0
14540,EPICBOIPLAYZYT,0.0,0.0
14541,Duvalking,0.0,0.0
14542,EOSTheWeeknd,0.0,0.0
14543,BaconPrince,0.0,0.0
14544,winger12,0.0,0.0
14545,winboy111,0.0,0.0
14546,Babai08,0.0,0.0
14547,BabbleBones,0.0,0.0
14548,willthemcer,0.0,0.0
14549,Babo2202,0.0,0.0
14550,BabyDaz,0.0,0.0
14551,BabyGoth,0.0,0.0
14552,BabyLexx,0.0,0.0
14553,willowienal,0.0,0.0
14554,BabySeja,0.0,0.0
14555,BabySothWithNips,0.0,0.0
14556,BabyYodalina,0.0,0.0
14557,Babyllamas97,0.0,0.0
14558,BaccaX21,0.0,0.0
14559,Bacca_Project,0.0,0.0
14560,BackStqb,0.0,0.0
14561,Backdoord,0.0,0.0
14562,Backwards_User__,0.0,0.0
14563,willky7,0.0,0.0
14564,BaconLordMLG,0.0,0.0
14565,BabaMeric,0.0,0.0
14566,Baard_H,0.0,0.0
14567,BaaabyJeesus,0.0,0.0
14568,winkwonk64,0.0,0.0
14569,BPMPlayz,0.0,0.0
14570,BPOCreeper,0.0,0.0
14571,winterwildebeest,0.0,0.0
14572,winter_mc,0.0,0.0
14573,BRUH_SQUATCH,0.0,0.0
14574,BTK_OMA,0.0,0.0
14575,BULLXTBXT,0.0,0.0
14576,winnymanz,0.0,0.0
14577,BWGZXC3,0.0,0.0
14578,BZH_WarKozz,0.0,0.0
14579,BaZe_Bears,0.0,0.0
14580,B_Dulgi,0.0,0.0
14581,B_ck,0.0,0.0
14582,Ba2ix,0.0,0.0
14583,wingsoffirelover,0.0,0.0
14584,BaDLimonS,0.0,0.0
14585,BaDunky,0.0,0.0
14586,BaKeMC,0.0,0.0
14587,BaSSaN,0.0,0.0
14588,BaSic_32,0.0,0.0
14589,williumat,0.0,0.0
14590,willie33436,0.0,0.0
14591,Bakthai,0.0,0.0
14592,BaconatorManYT,0.0,0.0
14593,BahkaSheep,0.0,0.0
14594,Bahnschrift,0.0,0.0
14595,BaileyC_EU,0.0,0.0
14596,BaileyCrafty01,0.0,0.0
14597,BailsD,0.0,0.0
14598,wigsard,0.0,0.0
14599,Bairno_Boy,0.0,0.0
14600,wiecok,0.0,0.0
14601,BaitTheApe,0.0,0.0
14602,Baitez,0.0,0.0
14603,BajanCanaidan,0.0,0.0
14604,Bajeren,0.0,0.0
14605,Bajjaa,0.0,0.0
14606,Bajty,0.0,0.0
14607,Bakarana,0.0,0.0
14608,wiebrand23,0.0,0.0
14609,BakedPotatoSoup,0.0,0.0
14610,Baker_nator,0.0,0.0
14611,Bakerboyws6,0.0,0.0
14612,BakeryEX,0.0,0.0
14613,Bakeun1,0.0,0.0
14614,BaguetteLaFrance,0.0,0.0
14615,BaguetteJean,0.0,0.0
14616,wikipedia_admin,0.0,0.0
14617,BadSyntaxError,0.0,0.0
14618,Baconator_pro,0.0,0.0
14619,BadBtch420,0.0,0.0
14620,BadCircusMonkey,0.0,0.0
14621,BadDevsWaifu,0.0,0.0
14622,williamist0,0.0,0.0
14623,william1a,0.0,0.0
14624,BadNap,0.0,0.0
14625,willeymammoth,0.0,0.0
14626,BadSkillnetwork,0.0,0.0
14627,willcheng,0.0,0.0
14628,Bagleopard,0.0,0.0
14629,Baddev,0.0,0.0
14630,BadgeDark,0.0,0.0
14631,will43821,0.0,0.0
14632,wilga1969,0.0,0.0
14633,wildwild8,0.0,0.0
14634,Baer123,0.0,0.0
14635,wildfire1246,0.0,0.0
14636,wild_wolverine01,0.0,0.0
14637,BaghdadBandito,0.0,0.0
14638,wintr_cs,0.0,0.0
14639,BOWLINGC28,0.0,0.0
14640,BOT_Lasarus,0.0,0.0
14641,BOT_Kieran,0.0,0.0
14642,wolfee117,0.0,0.0
14643,B4nzai,0.0,0.0
14644,B50Corei5,0.0,0.0
14645,wolfe_rawr,0.0,0.0
14646,B77iz,0.0,0.0
14647,BADSS_SMOKER,0.0,0.0
14648,BALLERshadsNIGGA,0.0,0.0
14649,BAMAGRL,0.0,0.0
14650,BAMFNICO,0.0,0.0
14651,wolfblood112,0.0,0.0
14652,wolfbitez0326,0.0,0.0
14653,BASOBE,0.0,0.0
14654,BASSEMBOMBA,0.0,0.0
14655,BATATEK,0.0,0.0
14656,BATUBER,0.0,0.0
14657,BB3000XD,0.0,0.0
14658,wolfKaiwo,0.0,0.0
14659,BBA72,0.0,0.0
14660,BBAS_,0.0,0.0
14661,BBQ_BlueCloak,0.0,0.0
14662,BBQsaucedip,0.0,0.0
14663,wolfrainbow127,0.0,0.0
14664,B3nny0305,0.0,0.0
14665,B1ueZ,0.0,0.0
14666,AzureSkull,0.0,0.0
14667,AzizM0nkey,0.0,0.0
14668,wonderboob,0.0,0.0
14669,won0moji,0.0,0.0
14670,Azrael_Dumas,0.0,0.0
14671,wolmanfletch,0.0,0.0
14672,Aztfamily,0.0,0.0
14673,wollrine,0.0,0.0
14674,Azum5,0.0,0.0
14675,Azure0123,0.0,0.0
14676,wollebay,0.0,0.0
14677,B1ank__,0.0,0.0
14678,AzzBlazter,0.0,0.0
14679,AzzaTheKing,0.0,0.0
14680,AzzyLooper,0.0,0.0
14681,B00T_UP,0.0,0.0
14682,B0BA_,0.0,0.0
14683,B0i,0.0,0.0
14684,B1B15,0.0,0.0
14685,B1LL1TO,0.0,0.0
14686,B1V,0.0,0.0
14687,BBallerBryan2010,0.0,0.0
14688,wolf1518,0.0,0.0
14689,BBkidLy,0.0,0.0
14690,BMSkirty,0.0,0.0
14691,BLACKSHOT_HELL,0.0,0.0
14692,BLACK_J0KER,0.0,0.0
14693,witld,0.0,0.0
14694,witherjai,0.0,0.0
14695,BLOTROPS,0.0,0.0
14696,BLRxChaser,0.0,0.0
14697,BLU3NINJAGAM3R,0.0,0.0
14698,witherhaunter06,0.0,0.0
14699,witherdskull,0.0,0.0
14700,BNA7,0.0,0.0
14701,BKA122,0.0,0.0
14702,BNKirby,0.0,0.0
14703,BNRSpy,0.0,0.0
14704,with,0.0,0.0
14705,wisemadprofessor,0.0,0.0
14706,BOEM25,0.0,0.0
14707,wipmat007,0.0,0.0
14708,BOOMDOG2013,0.0,0.0
14709,BOSEHeadphonez,0.0,0.0
14710,BOT20_2,0.0,0.0
14711,BKizHEREtoSTAY,0.0,0.0
14712,wiwi2,0.0,0.0
14713,BCK07,0.0,0.0
14714,BHB_Fatty,0.0,0.0
14715,BCMiner,0.0,0.0
14716,BC_Bob_Chuck,0.0,0.0
14717,wokeracc00n,0.0,0.0
14718,wo6,0.0,0.0
14719,wnuke,0.0,0.0
14720,wnothing,0.0,0.0
14721,BEENDET,0.0,0.0
14722,BENJA_303,0.0,0.0
14723,wjec,0.0,0.0
14724,BHawk2005,0.0,0.0
14725,BINDICT,0.0,0.0
14726,wizza153,0.0,0.0
14727,BIGGBRUHMOMENT,0.0,0.0
14728,BIGGGman,0.0,0.0
14729,BIGJOE1206,0.0,0.0
14730,wizardjosiah,0.0,0.0
14731,BIGPENIS94,0.0,0.0
14732,BIG_BOY_D1997,0.0,0.0
14733,BIG_Mert_One,0.0,0.0
14734,BIG_THINKUS,0.0,0.0
14735,Bakonsaurus,0.0,0.0
14736,wickymicmac,0.0,0.0
14737,Azimmuth,0.0,0.0
14738,Baumeister2407,0.0,0.0
14739,westwoosh,0.0,0.0
14740,Bastianheart,0.0,0.0
14741,BatFromAnEgg,0.0,0.0
14742,Batatinha002,0.0,0.0
14743,westonbattles,0.0,0.0
14744,west246,0.0,0.0
14745,Batmando,0.0,0.0
14746,BatoRoy,0.0,0.0
14747,Batpleb,0.0,0.0
14748,BatriaxGaming_YT,0.0,0.0
14749,Bats1456,0.0,0.0
14750,Batteldresert11,0.0,0.0
14751,wessel0204,0.0,0.0
14752,weshallneverdie,0.0,0.0
14753,wert249,0.0,0.0
14754,werfspt,0.0,0.0
14755,BattleCat22,0.0,0.0
14756,Battlecry56,0.0,0.0
14757,BattousaiTM,0.0,0.0
14758,Batu055,0.0,0.0
14759,Batuss05,0.0,0.0
14760,wether1222,0.0,0.0
14761,BasmatiSpice,0.0,0.0
14762,wewem,0.0,0.0
14763,BasedSeaHorse,0.0,0.0
14764,BasGamer035,0.0,0.0
14765,whifflash,0.0,0.0
14766,BaseLiNE3,0.0,0.0
14767,BaseballAndy8,0.0,0.0
14768,whenunut,0.0,0.0
14769,whazittuya,0.0,0.0
14770,Baseball_boy11,0.0,0.0
14771,Based69,0.0,0.0
14772,whale_boss2,0.0,0.0
14773,Baseline,0.0,0.0
14774,Basketball_Gutt,0.0,0.0
14775,BasherJonna,0.0,0.0
14776,Bashi_achuki,0.0,0.0
14777,BasicBaguettes,0.0,0.0
14778,BasicSenPlayzMC,0.0,0.0
14779,whagwarn,0.0,0.0
14780,BasicallyRyan,0.0,0.0
14781,Basilpig,0.0,0.0
14782,Basis312,0.0,0.0
14783,BasketJr,0.0,0.0
14784,wer8888vg,0.0,0.0
14785,welpy,0.0,0.0
14786,BaldSkeppyHalo,0.0,0.0
14787,welikeoldfa,0.0,0.0
14788,weeperdoc,0.0,0.0
14789,Beansproutz_,0.0,0.0
14790,weekmemes,0.0,0.0
14791,BearMugs,0.0,0.0
14792,BearPanda23,0.0,0.0
14793,BearWear,0.0,0.0
14794,Bear_block,0.0,0.0
14795,Bearabia,0.0,0.0
14796,Bearclaw231,0.0,0.0
14797,weegaweek,0.0,0.0
14798,BearfishSalmon,0.0,0.0
14799,Bearspaw,0.0,0.0
14800,Beartravels,0.0,0.0
14801,Beast10334,0.0,0.0
14802,BeastCrafter,0.0,0.0
14803,BeastMasher,0.0,0.0
14804,BeastMaster6414,0.0,0.0
14805,Beast_R,0.0,0.0
14806,Beast_bea,0.0,0.0
14807,weebdogg,0.0,0.0
14808,BeasticleGirl,0.0,0.0
14809,Beanes,0.0,0.0
14810,BeanTouchesKids,0.0,0.0
14811,BeanAddiction,0.0,0.0
14812,Bayms,0.0,0.0
14813,BavariaBier,0.0,0.0
14814,Bavarian_Hero,0.0,0.0
14815,Baveraby,0.0,0.0
14816,Bavragor1991,0.0,0.0
14817,Baxed,0.0,0.0
14818,Baxter14x,0.0,0.0
14819,BayAlp,0.0,0.0
14820,Baymax,0.0,0.0
14821,Baymax19,0.0,0.0
14822,Baza58,0.0,0.0
14823,BeachInventor,0.0,0.0
14824,BazeLord,0.0,0.0
14825,weke8,0.0,0.0
14826,Bazingles_,0.0,0.0
14827,Bboy131313,0.0,0.0
14828,BboyReazon,0.0,0.0
14829,Bbrexxx,0.0,0.0
14830,weesam2012,0.0,0.0
14831,BeTheDrums,0.0,0.0
14832,Be_Safe,0.0,0.0
14833,whip_cream_man,0.0,0.0
14834,Bartdu59,0.0,0.0
14835,Barrytheapple,0.0,0.0
14836,whipex,0.0,0.0
14837,BamtolBini,0.0,0.0
14838,Ban_Bam,0.0,0.0
14839,Banan29,0.0,0.0
14840,whxtewxnd,0.0,0.0
14841,whtknght30,0.0,0.0
14842,Banana888123,0.0,0.0
14843,BananaBadada,0.0,0.0
14844,BananaCorp280,0.0,0.0
14845,whskeyprincess,0.0,0.0
14846,whosCity,0.0,0.0
14847,BananaManCJ,0.0,0.0
14848,whoopdaboop,0.0,0.0
14849,Banana_Jones1,0.0,0.0
14850,whodisnewphone,0.0,0.0
14851,Bananasmoothii,0.0,0.0
14852,Banankoo,0.0,0.0
14853,BandaaMaker,0.0,0.0
14854,BandetBox,0.0,0.0
14855,who_is_who1,0.0,0.0
14856,Bandit476,0.0,0.0
14857,whiterstorm11,0.0,0.0
14858,Bamieb,0.0,0.0
14859,BamiPlomp,0.0,0.0
14860,Bambler,0.0,0.0
14861,Balleek,0.0,0.0
14862,BaldboyHAlo0,0.0,0.0
14863,wiabo,0.0,0.0
14864,BalenciagaBatman,0.0,0.0
14865,Balgrim,0.0,0.0
14866,Balk2004,0.0,0.0
14867,BallBoyHalo,0.0,0.0
14868,BallOfLight,0.0,0.0
14869,Ballard00,0.0,0.0
14870,Ballasticnuke42,0.0,0.0
14871,Ballinamuck,0.0,0.0
14872,Bambia,0.0,0.0
14873,BallisticFrog69,0.0,0.0
14874,Ballistic_Ball,0.0,0.0
14875,BalrogOfMoria,0.0,0.0
14876,Balrog_Hunter,0.0,0.0
14877,Baltese,0.0,0.0
14878,Balthar,0.0,0.0
14879,BalthazarAgrippa,0.0,0.0
14880,Balzar100,0.0,0.0
14881,Bambalionas,0.0,0.0
14882,BandyRocket4899,0.0,0.0
14883,BaneofCreepersX,0.0,0.0
14884,Banewold,0.0,0.0
14885,BaronMeno,0.0,0.0
14886,Barfminster,0.0,0.0
14887,Baris08,0.0,0.0
14888,BarkFun,0.0,0.0
14889,whitechili,0.0,0.0
14890,whitealaska1,0.0,0.0
14891,BarnabasCube,0.0,0.0
14892,BarnabesBoi,0.0,0.0
14893,Barney_The_Din0,0.0,0.0
14894,Barno22,0.0,0.0
14895,BaroqueWork,0.0,0.0
14896,Baredome,0.0,0.0
14897,BarrGryel,0.0,0.0
14898,Barrbaros,0.0,0.0
14899,BarredCosine,0.0,0.0
14900,BarrelDome,0.0,0.0
14901,BarrenDome,0.0,0.0
14902,whiteTeethTeen,0.0,0.0
14903,whitc,0.0,0.0
14904,BarrenVault,0.0,0.0
14905,BarrieBadMuts,0.0,0.0
14906,whitedinky,0.0,0.0
14907,BareChi,0.0,0.0
14908,Bang432_MC,0.0,0.0
14909,BannedOctopus,0.0,0.0
14910,Bangiro,0.0,0.0
14911,Bangrum,0.0,0.0
14912,Bangtan_ninja,0.0,0.0
14913,Banishh,0.0,0.0
14914,BanjoKazoo_,0.0,0.0
14915,BanjomanLTTVG,0.0,0.0
14916,BankOf,0.0,0.0
14917,BankZ43,0.0,0.0
14918,whitelisted16,0.0,0.0
14919,Banzi_Turtl3,0.0,0.0
14920,Barclei,0.0,0.0
14921,Baolkun_,0.0,0.0
14922,Baolola,0.0,0.0
14923,Baolong,0.0,0.0
14924,Bar516006,0.0,0.0
14925,Barack_Obimga,0.0,0.0
14926,BarakoliObama,0.0,0.0
14927,Barbaren,0.0,0.0
14928,Barbequequee,0.0,0.0
14929,BarbySlayer,0.0,0.0
14930,Azire,0.0,0.0
14931,AziDahaka_,0.0,0.0
14932,Beastmode4969,0.0,0.0
14933,xDTeriyakiGod,0.0,0.0
14934,xDiamondxMasterx,0.0,0.0
14935,xDecreasing,0.0,0.0
14936,AscendedAlex,0.0,0.0
14937,Ascme,0.0,0.0
14938,Asdfghjkllkj,0.0,0.0
14939,xDeathPro,0.0,0.0
14940,Asecta,0.0,0.0
14941,Aser_N,0.0,0.0
14942,xDanko,0.0,0.0
14943,xDankMeme,0.0,0.0
14944,AshBob76,0.0,0.0
14945,AshBurntwood,0.0,0.0
14946,AshEmpire90,0.0,0.0
14947,AshFlito,0.0,0.0
14948,Ashes,0.0,0.0
14949,Ashes3000,0.0,0.0
14950,Ashleighsaurus,0.0,0.0
14951,AshleyArmadillo,0.0,0.0
14952,Ashmmedai,0.0,0.0
14953,Ashton,0.0,0.0
14954,AshtonStiller,0.0,0.0
14955,Arykthan,0.0,0.0
14956,Arxal,0.0,0.0
14957,Arvys,0.0,0.0
14958,xEast03x,0.0,0.0
14959,ArthurInnit,0.0,0.0
14960,Arthur_Fleck,0.0,0.0
14961,Arthur_The_Based,0.0,0.0
14962,ArticMan19,0.0,0.0
14963,ArticRevised,0.0,0.0
14964,Articor,0.0,0.0
14965,ArtificialAcer,0.0,0.0
14966,Artiiistry,0.0,0.0
14967,xEnvious_,0.0,0.0
14968,ArtomPhaser,0.0,0.0
14969,ArvidRehnberg,0.0,0.0
14970,xDraxxis,0.0,0.0
14971,ArturitoSonic,0.0,0.0
14972,Arturkun,0.0,0.0
14973,xDojo,0.0,0.0
14974,xDoggies69,0.0,0.0
14975,Artztheweapon,0.0,0.0
14976,ArumannCEA,0.0,0.0
14977,Arusen,0.0,0.0
14978,ArvLT,0.0,0.0
14979,xDacian,0.0,0.0
14980,AshweyZzz,0.0,0.0
14981,xArklite,0.0,0.0
14982,AsianSticka,0.0,0.0
14983,Astarothg,0.0,0.0
14984,Astaunded,0.0,0.0
14985,Astavion,0.0,0.0
14986,Astera_Byte,0.0,0.0
14987,Asterg_,0.0,0.0
14988,Asterion4,0.0,0.0
14989,Asterisk99,0.0,0.0
14990,xChern,0.0,0.0
14991,xCheaterv7,0.0,0.0
14992,xCWT,0.0,0.0
14993,AstroBlox17,0.0,0.0
14994,Astroblivious,0.0,0.0
14995,xBlinkingStarx,0.0,0.0
14996,Astrogoddess,0.0,0.0
14997,xBatman_,0.0,0.0
14998,Astronaut6,0.0,0.0
14999,AstronautB8,0.0,0.0
15000,Astronix,0.0,0.0
15001,Astronomy_Nerd,0.0,0.0
15002,Astrophyz,0.0,0.0
15003,Astropup5000,0.0,0.0
15004,xChillphil,0.0,0.0
15005,xChxrliex,0.0,0.0
15006,xCom1,0.0,0.0
