,name,mob_kills,perc
13121,DocReeBoot,0.0,0.0
13122,DocileBurrito,0.0,0.0
13123,Doctadash,0.0,0.0
13124,quizley333,0.0,0.0
13125,Dladomirak,0.0,0.0
13126,r3xc,0.0,0.0
13127,r404o,0.0,0.0
13128,r9w,0.0,0.0
13129,Diviniium,0.0,0.0
13130,radicalboard,0.0,0.0
13131,Diwrnod,0.0,0.0
13132,raddfox,0.0,0.0
13133,rachmaninov43,0.0,0.0
13134,DizDizzio,0.0,0.0
13135,DjAlex1412,0.0,0.0
13136,racer848484,0.0,0.0
13137,DjSepheroth96,0.0,0.0
13138,Djalex871,0.0,0.0
13139,Djangomc,0.0,0.0
13140,racer82,0.0,0.0
13141,racecrbutawesome,0.0,0.0
13142,Djfartman,0.0,0.0
13143,rabidperson2000,0.0,0.0
13144,rAnDaLB,0.0,0.0
13145,Djohydro,0.0,0.0
13146,ramna8098,0.0,0.0
13147,DireWolfPup1,0.0,0.0
13148,Dirckus,0.0,0.0
13149,DigiTurd,0.0,0.0
13150,Diftes,0.0,0.0
13151,DigDoggyDogg,0.0,0.0
13152,ratman1001,0.0,0.0
13153,ratelimit,0.0,0.0
13154,DiggeyDug,0.0,0.0
13155,DigginDiggin,0.0,0.0
13156,ratchet435,0.0,0.0
13157,DigiFox08,0.0,0.0
13158,ratansu,0.0,0.0
13159,ramonelopezv,0.0,0.0
13160,Digit612,0.0,0.0
13161,rasyoe,0.0,0.0
13162,Digital_143,0.0,0.0
13163,Digital_Boy,0.0,0.0
13164,DigitallyGray,0.0,0.0
13165,Digitalmig,0.0,0.0
13166,DillonYeo,0.0,0.0
13167,Dilly187,0.0,0.0
13168,raton21,0.0,0.0
13169,Dieter45,0.0,0.0
13170,Diemond_Dood,0.0,0.0
13171,raudondvario,0.0,0.0
13172,rdesrosiers1313,0.0,0.0
13173,rcjanszen,0.0,0.0
13174,rbs512,0.0,0.0
13175,Dicave,0.0,0.0
13176,Dice01,0.0,0.0
13177,razZE_x3,0.0,0.0
13178,rayk121,0.0,0.0
13179,rayfawi,0.0,0.0
13180,raydamri,0.0,0.0
13181,DieHero_,0.0,0.0
13182,DieLiemcr,0.0,0.0
13183,DiePflunze,0.0,0.0
13184,Diebyme00,0.0,0.0
13185,rawr901,0.0,0.0
13186,ravensniper72,0.0,0.0
13187,Diego03HT,0.0,0.0
13188,rauskiboi123,0.0,0.0
13189,rastaweed78,0.0,0.0
13190,DimDimio,0.0,0.0
13191,Dima123502,0.0,0.0
13192,Dino1954,0.0,0.0
13193,DinoDoesGamingYT,0.0,0.0
13194,DinoIsNotDead,0.0,0.0
13195,raphoga,0.0,0.0
13196,raphichas,0.0,0.0
13197,Dino_Nuggie,0.0,0.0
13198,Dino_plz,0.0,0.0
13199,ranjuh,0.0,0.0
13200,Dinophysis,0.0,0.0
13201,DinosLue,0.0,0.0
13202,randomkid22,0.0,0.0
13203,DioMezzo,0.0,0.0
13204,Diogin,0.0,0.0
13205,randomandwerid,0.0,0.0
13206,Dione,0.0,0.0
13207,Dionne__,0.0,0.0
13208,ranata4,0.0,0.0
13209,ramyourcheeks,0.0,0.0
13210,raptor_rebel,0.0,0.0
13211,Dinnerbone11,0.0,0.0
13212,Dima2006Dima,0.0,0.0
13213,Dinnerbone,0.0,0.0
13214,Dima45,0.0,0.0
13215,Dima__kto_to,0.0,0.0
13216,rasmusdh0210,0.0,0.0
13217,Dimensione,0.0,0.0
13218,Diminik_Playz,0.0,0.0
13219,rasknikov,0.0,0.0
13220,Dimmetd,0.0,0.0
13221,DimoDJ,0.0,0.0
13222,Dimons,0.0,0.0
13223,rashcream,0.0,0.0
13224,rasb23,0.0,0.0
13225,raricat3,0.0,0.0
13226,DindinYT,0.0,0.0
13227,rarala2000,0.0,0.0
13228,raptorx39,0.0,0.0
13229,Dingus00,0.0,0.0
13230,Dinner_Time,0.0,0.0
13231,quirky_quail,0.0,0.0
13232,DoctorEpicz,0.0,0.0
13233,pro_thomas,0.0,0.0
13234,psycho_steeler94,0.0,0.0
13235,pulka,0.0,0.0
13236,puffleluffle,0.0,0.0
13237,DoomCat327,0.0,0.0
13238,pudme,0.0,0.0
13239,pudgio,0.0,0.0
13240,Dopat,0.0,0.0
13241,Dope_Sekc,0.0,0.0
13242,psychosaur,0.0,0.0
13243,psyamaha,0.0,0.0
13244,Doteq,0.0,0.0
13245,pstree,0.0,0.0
13246,pschranz,0.0,0.0
13247,DoritoMLG,0.0,0.0
13248,Doritomon,0.0,0.0
13249,ps3eroom,0.0,0.0
13250,DorkoTheDamaja,0.0,0.0
13251,proverted,0.0,0.0
13252,Dorpolo,0.0,0.0
13253,pume_,0.0,0.0
13254,puncy112,0.0,0.0
13255,Dood9123,0.0,0.0
13256,DonxBenji,0.0,0.0
13257,puxs06,0.0,0.0
13258,puwu,0.0,0.0
13259,purqlex,0.0,0.0
13260,DonkeyGlasses,0.0,0.0
13261,Donmorunluss,0.0,0.0
13262,purple_hipster,0.0,0.0
13263,pupuwo,0.0,0.0
13264,puppy_puppy,0.0,0.0
13265,punkturkyy,0.0,0.0
13266,DontBeSoToxic,0.0,0.0
13267,DontMindIfIJew,0.0,0.0
13268,punishedalecc,0.0,0.0
13269,DonutBoys2,0.0,0.0
13270,DonutKitKat,0.0,0.0
13271,DonutLover021306,0.0,0.0
13272,Donutello,0.0,0.0
13273,Donutriot123,0.0,0.0
13274,Dortex_,0.0,0.0
13275,DoubleRaainB00w,0.0,0.0
13276,DoctorKenco,0.0,0.0
13277,professorracecar,0.0,0.0
13278,progamerXD1908,0.0,0.0
13279,Dr1Phil23,0.0,0.0
13280,Dr34mZyyyyy,0.0,0.0
13281,Dr4g0n_,0.0,0.0
13282,Dr4g0n_Gh0st,0.0,0.0
13283,profile_1,0.0,0.0
13284,Dr4gon_5layer,0.0,0.0
13285,Dr4xx0r,0.0,0.0
13286,professorgucci,0.0,0.0
13287,proudpinoy206,0.0,0.0
13288,professorchaos12,0.0,0.0
13289,DrDucko,0.0,0.0
13290,DrEaMsHoCkEr,0.0,0.0
13291,profasas,0.0,0.0
13292,DrFriedge,0.0,0.0
13293,probeanseater,0.0,0.0
13294,DrHotDog,0.0,0.0
13295,proba2000,0.0,0.0
13296,Dr0dor,0.0,0.0
13297,Dr0cnan,0.0,0.0
13298,Dqu1J,0.0,0.0
13299,prominenze,0.0,0.0
13300,protu,0.0,0.0
13301,Double_Gezicht,0.0,0.0
13302,Doubtles,0.0,0.0
13303,Doug_Funny,0.0,0.0
13304,DoughNutzTV,0.0,0.0
13305,propsinko,0.0,0.0
13306,Doumed,0.0,0.0
13307,propower121,0.0,0.0
13308,DovahMagikarp,0.0,0.0
13309,Dovakiin9876,0.0,0.0
13310,prophetable,0.0,0.0
13311,DownToClown_,0.0,0.0
13312,Downferno,0.0,0.0
13313,Downii_,0.0,0.0
13314,propfhet,0.0,0.0
13315,proosty22,0.0,0.0
13316,Doyle1818,0.0,0.0
13317,DonitaDonati,0.0,0.0
13318,Donggeulee77,0.0,0.0
13319,Donedic,0.0,0.0
13320,DoggyPeener,0.0,0.0
13321,qtJanan,0.0,0.0
13322,qszymons,0.0,0.0
13323,DogeisCut,0.0,0.0
13324,Dogelord911,0.0,0.0
13325,Dogelow,0.0,0.0
13326,qrk10000,0.0,0.0
13327,qrco,0.0,0.0
13328,Doggoman300,0.0,0.0
13329,Doggy_W00F,0.0,0.0
13330,puze_,0.0,0.0
13331,Doglover12345678,0.0,0.0
13332,DogoImNot,0.0,0.0
13333,qmxz,0.0,0.0
13334,qirit,0.0,0.0
13335,Dogtrio,0.0,0.0
13336,qhdwnfm,0.0,0.0
13337,Dogukanadal,0.0,0.0
13338,qh8,0.0,0.0
13339,qtip2211,0.0,0.0
13340,qtstm32fan,0.0,0.0
13341,quadracer14,0.0,0.0
13342,quakeguy,0.0,0.0
13343,DoctorKiwee,0.0,0.0
13344,DoctorQuantum,0.0,0.0
13345,DoctorRustyWho,0.0,0.0
13346,quinoux,0.0,0.0
13347,quervy,0.0,0.0
13348,quentin2199,0.0,0.0
13349,Doctor_Frost_,0.0,0.0
13350,Doctor_Sting,0.0,0.0
13351,Docyoda,0.0,0.0
13352,Dod8431,0.0,0.0
13353,DodgeThis_,0.0,0.0
13354,quazmasta123,0.0,0.0
13355,quarterbacktrex,0.0,0.0
13356,Dodolebreton,0.0,0.0
13357,Doesthenetwork,0.0,0.0
13358,quaogoblade,0.0,0.0
13359,DogKing,0.0,0.0
13360,DojoCat,0.0,0.0
13361,Dokcinho,0.0,0.0
13362,qh3,0.0,0.0
13363,qTheNightp,0.0,0.0
13364,Dominic4617,0.0,0.0
13365,qOAyzliOp,0.0,0.0
13366,Dominykas123,0.0,0.0
13367,Domition,0.0,0.0
13368,Dommond_Games,0.0,0.0
13369,Domo_Boi,0.0,0.0
13370,q82,0.0,0.0
13371,q3z,0.0,0.0
13372,DonZimiHD,0.0,0.0
13373,q15,0.0,0.0
13374,Don_Pyro,0.0,0.0
13375,Don_Quixote1615,0.0,0.0
13376,pyxell,0.0,0.0
13377,pytro_,0.0,0.0
13378,pyrolusites,0.0,0.0
13379,DonaldTrump711,0.0,0.0
13380,DonatMargareeta,0.0,0.0
13381,qSeek,0.0,0.0
13382,Domi638,0.0,0.0
13383,Doktorand,0.0,0.0
13384,q__________p,0.0,0.0
13385,qexv8,0.0,0.0
13386,Dolevgr,0.0,0.0
13387,qeudiannn,0.0,0.0
13388,Dollynh0,0.0,0.0
13389,Dolomere,0.0,0.0
13390,qbasty,0.0,0.0
13391,DolphinBob,0.0,0.0
13392,DolphinCrusher,0.0,0.0
13393,DolphinTeamSix,0.0,0.0
13394,qatss,0.0,0.0
13395,qangle,0.0,0.0
13396,qahnaarin766,0.0,0.0
13397,Dom_195,0.0,0.0
13398,Dom_The,0.0,0.0
13399,Dom_the_McDaddy,0.0,0.0
13400,Domanee,0.0,0.0
13401,qaarkk,0.0,0.0
13402,ERRRSMASH,0.0,0.0
13403,ESHOOTERLEWIS,0.0,0.0
13404,nonobou31,0.0,0.0
13405,EricLongcrosser,0.0,0.0
13406,okinahiru,0.0,0.0
13407,Erdzyboi,0.0,0.0
13408,ErebusBlack,0.0,0.0
13409,Eren_Yordem,0.0,0.0
13410,ok1_,0.0,0.0
13411,Eresoup,0.0,0.0
13412,ohryan07,0.0,0.0
13413,ohonjah,0.0,0.0
13414,EricNY,0.0,0.0
13415,Erinbore,0.0,0.0
13416,Ericchang0130,0.0,0.0
13417,ohfrog,0.0,0.0
13418,Erick658,0.0,0.0
13419,ohburr,0.0,0.0
13420,ErictheVikin,0.0,0.0
13421,Erik878,0.0,0.0
13422,ohbs,0.0,0.0
13423,ErikHrajeYT,0.0,0.0
13424,Erberos,0.0,0.0
13425,oklahomie,0.0,0.0
13426,okywill,0.0,0.0
13427,EratoZ,0.0,0.0
13428,Epithagoras,0.0,0.0
13429,Epits,0.0,0.0
13430,oliprevett,0.0,0.0
13431,Epixix,0.0,0.0
13432,Epooc,0.0,0.0
13433,Epoxey,0.0,0.0
13434,Epsi,0.0,0.0
13435,olikol,0.0,0.0
13436,Equation_n,0.0,0.0
13437,olemattson,0.0,0.0
13438,ErQy571,0.0,0.0
13439,oldminer96,0.0,0.0
13440,Eragon31895,0.0,0.0
13441,oldirtyb,0.0,0.0
13442,olavhs,0.0,0.0
13443,Erapled,0.0,0.0
13444,EratemOwa,0.0,0.0
13445,Erik_and_Ryan,0.0,0.0
13446,Erineb12,0.0,0.0
13447,EthanDboy,0.0,0.0
13448,Essino,0.0,0.0
13449,odlog,0.0,0.0
13450,odedbir,0.0,0.0
13451,Eseky,0.0,0.0
13452,oddfuture_,0.0,0.0
13453,Eskeknold,0.0,0.0
13454,Espanol1728,0.0,0.0
13455,Esser_Gaming,0.0,0.0
13456,oddboy1000,0.0,0.0
13457,Esteatorrea,0.0,0.0
13458,ErkleSenpai,0.0,0.0
13459,octal321,0.0,0.0
13460,Estellika,0.0,0.0
13461,Estru,0.0,0.0
13462,EternalGamer_,0.0,0.0
13463,ockle,0.0,0.0
13464,ocin2802,0.0,0.0
13465,ocelotspot86,0.0,0.0
13466,oceanicdante12,0.0,0.0
13467,oehlio,0.0,0.0
13468,Erzomb,0.0,0.0
13469,ErzVaan,0.0,0.0
13470,officialLennox,0.0,0.0
13471,Erl42,0.0,0.0
13472,Erneeest,0.0,0.0
13473,Erox1,0.0,0.0
13474,oh_kieran,0.0,0.0
13475,ohWell_,0.0,0.0
13476,Error231,0.0,0.0
13477,Error4656,0.0,0.0
13478,oggy__,0.0,0.0
13479,ogbnq,0.0,0.0
13480,Errorrooz,0.0,0.0
13481,Erros,0.0,0.0
13482,offroadpete,0.0,0.0
13483,Ersh_Gem,0.0,0.0
13484,Erten173,0.0,0.0
13485,Erwam,0.0,0.0
13486,ErxMC,0.0,0.0
13487,ErykAksel,0.0,0.0
13488,Epistheme,0.0,0.0
13489,Episkopi,0.0,0.0
13490,oliver_a05,0.0,0.0
13491,Enesboii,0.0,0.0
13492,EndydragoPC,0.0,0.0
13493,EneSalt,0.0,0.0
13494,EnergeticSpark63,0.0,0.0
13495,EnergeticUnder,0.0,0.0
13496,EnergyAlchemy,0.0,0.0
13497,EnergyGamer13,0.0,0.0
13498,EnergyREX,0.0,0.0
13499,EnergyUwU,0.0,0.0
13500,Enetti,0.0,0.0
13501,oliverhaste,0.0,0.0
13502,Enflamed,0.0,0.0
13503,English0nly,0.0,0.0
13504,EnigmaJams,0.0,0.0
13505,onigk61,0.0,0.0
13506,ongoingostrich,0.0,0.0
13507,Enium,0.0,0.0
13508,Enjoyed,0.0,0.0
13509,Enkeybo,0.0,0.0
13510,Endurion18,0.0,0.0
13511,EndreLK06,0.0,0.0
13512,EndlessEndermen,0.0,0.0
13513,Endie_Babble,0.0,0.0
13514,Enderm1te,0.0,0.0
13515,Enderman118,0.0,0.0
13516,ooru,0.0,0.0
13517,oorielmoreno,0.0,0.0
13518,ooolo,0.0,0.0
13519,EndermanKing17,0.0,0.0
13520,Enderman_1073,0.0,0.0
13521,oof_oofoof,0.0,0.0
13522,onshroudscoffee,0.0,0.0
13523,EndermitePC,0.0,0.0
13524,Endernet2009,0.0,0.0
13525,onomatophobia,0.0,0.0
13526,Enderquantium,0.0,0.0
13527,onnikuningas,0.0,0.0
13528,onmyoji_io,0.0,0.0
13529,Endhog,0.0,0.0
13530,Endian,0.0,0.0
13531,Ennosix,0.0,0.0
13532,Enoe19,0.0,0.0
13533,oneyeetyyeet,0.0,0.0
13534,EpicDynomite,0.0,0.0
13535,EpicEnderBoy,0.0,0.0
13536,EpicEryk,0.0,0.0
13537,omaraq24,0.0,0.0
13538,omair_almulla,0.0,0.0
13539,EpicMinecraft000,0.0,0.0
13540,EpicNoob_Killer,0.0,0.0
13541,olwol,0.0,0.0
13542,EpicPenguins1,0.0,0.0
13543,EpicRainbowCraft,0.0,0.0
13544,EpicRedFox,0.0,0.0
13545,EpicWatch,0.0,0.0
13546,olpiH,0.0,0.0
13547,oliversimonsen,0.0,0.0
13548,Epic_Bones,0.0,0.0
13549,Epic_Poptarts,0.0,0.0
13550,Epicrao,0.0,0.0
13551,Epictiger157,0.0,0.0
13552,omeaga_fariss,0.0,0.0
13553,omegabr,0.0,0.0
13554,oneyedwill21,0.0,0.0
13555,EpicCOfficial,0.0,0.0
13556,onewhiffbogey,0.0,0.0
13557,onedirection_fan,0.0,0.0
13558,EnterByter,0.0,0.0
13559,oneand2,0.0,0.0
13560,on_space,0.0,0.0
13561,Entr1,0.0,0.0
13562,omoufu,0.0,0.0
13563,omgitsdan33,0.0,0.0
13564,omerrr,0.0,0.0
13565,Enviouss,0.0,0.0
13566,omerbenda,0.0,0.0
13567,Enzo2003S,0.0,0.0
13568,Enzzo,0.0,0.0
13569,Eosapiens,0.0,0.0
13570,omer07,0.0,0.0
13571,omegaic,0.0,0.0
13572,EpicBuilderHD,0.0,0.0
13573,EthanCahill_,0.0,0.0
13574,EthanInnit12,0.0,0.0
13575,Enderking19,0.0,0.0
13576,Ez_Drop,0.0,0.0
13577,Exulton,0.0,0.0
13578,Eye_Sack,0.0,0.0
13579,Eye_of_GOD,0.0,0.0
13580,nstiorulateso,0.0,0.0
13581,nozzy666,0.0,0.0
13582,nowote,0.0,0.0
13583,nowinski,0.0,0.0
13584,Eyo197,0.0,0.0
13585,Ezekia,0.0,0.0
13586,F0rtn1te_M4n_420,0.0,0.0
13587,novvi,0.0,0.0
13588,novelish,0.0,0.0
13589,novby,0.0,0.0
13590,Ezmu,0.0,0.0
13591,Ezn0,0.0,0.0
13592,notyoursacount,0.0,0.0
13593,F0NBYR3,0.0,0.0
13594,F0X777,0.0,0.0
13595,nswrw,0.0,0.0
13596,Extremezombie3x,0.0,0.0
13597,nullXS,0.0,0.0
13598,ExtremeBruh,0.0,0.0
13599,ExplosiveGameDog,0.0,0.0
13600,ExplosiveNight,0.0,0.0
13601,nxtmaxx,0.0,0.0
13602,ExpoWhiteBoard,0.0,0.0
13603,Exprellum,0.0,0.0
13604,nutmeg0,0.0,0.0
13605,ExtaseBD,0.0,0.0
13606,ExternalHD,0.0,0.0
13607,ExtinguishHumans,0.0,0.0
13608,nutellanose,0.0,0.0
13609,nutbuster42,0.0,0.0
13610,ExtraDipp,0.0,0.0
13611,nut2005,0.0,0.0
13612,ExtraT2187,0.0,0.0
13613,numx,0.0,0.0
13614,Extractpro,0.0,0.0
13615,Extraft,0.0,0.0
13616,F0rest_Within,0.0,0.0
13617,notreallyisaac,0.0,0.0
13618,EthanPooNinja,0.0,0.0
13619,noonoo1234,0.0,0.0
13620,nossefiwym,0.0,0.0
13621,FFuuZZuu,0.0,0.0
13622,noshi8608,0.0,0.0
13623,nordicplayZZ,0.0,0.0
13624,FJGrenade,0.0,0.0
13625,FL3JM,0.0,0.0
13626,FLBargus,0.0,0.0
13627,FLDutchman,0.0,0.0
13628,FLUFFY_MAN_68,0.0,0.0
13629,F16fightr,0.0,0.0
13630,FMSMITH91,0.0,0.0
13631,noobslayerMarco,0.0,0.0
13632,noobofepicness66,0.0,0.0
13633,FOG104,0.0,0.0
13634,FOLLOW_ME_FILIP,0.0,0.0
13635,FOULLS,0.0,0.0
13636,noobmaster024,0.0,0.0
13637,FP12345678902,0.0,0.0
13638,FFUU,0.0,0.0
13639,FEstevinha,0.0,0.0
13640,FEHLERXP,0.0,0.0
13641,FBIduck64,0.0,0.0
13642,F1O0P,0.0,0.0
13643,F1R3_M0UNTA1N,0.0,0.0
13644,F1X2,0.0,0.0
13645,notbhedgudsize,0.0,0.0
13646,F1rePow3r,0.0,0.0
13647,F1uke_,0.0,0.0
13648,F3arcrossing,0.0,0.0
13649,F3n4lyyy,0.0,0.0
13650,F3rnan100,0.0,0.0
13651,not_fyyre,0.0,0.0
13652,not_fit,0.0,0.0
13653,F8FulL,0.0,0.0
13654,FANIE32,0.0,0.0
13655,notAndrej,0.0,0.0
13656,FASTBOY1,0.0,0.0
13657,FASTGLOW,0.0,0.0
13658,FBII,0.0,0.0
13659,ExplosiveBarrage,0.0,0.0
13660,o0ZzM4g1c,0.0,0.0
13661,o0fatyoda0o,0.0,0.0
13662,oaktree_junior,0.0,0.0
13663,EvanThunderhead,0.0,0.0
13664,Evanry,0.0,0.0
13665,Evantill,0.0,0.0
13666,Evanyeboi,0.0,0.0
13667,Even132465,0.0,0.0
13668,Even_Nikolay,0.0,0.0
13669,EverGreenOut,0.0,0.0
13670,oasobi,0.0,0.0
13671,Eves14,0.0,0.0
13672,ExplictSnake,0.0,0.0
13673,EviIPancake,0.0,0.0
13674,o_hinsman,0.0,0.0
13675,EvilBanana77,0.0,0.0
13676,EvilDeveloper,0.0,0.0
13677,EvilMC,0.0,0.0
13678,GetHyperSpeedy_,0.0,0.0
13679,EvilScientist,0.0,0.0
13680,EvilSladee,0.0,0.0
13681,EvanTheMonarch,0.0,0.0
13682,EvanTheJew,0.0,0.0
13683,obama_spawner_69,0.0,0.0
13684,obamaisgrand,0.0,0.0
13685,Ethan_U,0.0,0.0
13686,oceania_ocean9,0.0,0.0
13687,Etho152003,0.0,0.0
13688,obtd,0.0,0.0
13689,EthoonsGoon1,0.0,0.0
13690,EthoonsGoon2,0.0,0.0
13691,EtiennevanWyk,0.0,0.0
13692,obkl0,0.0,0.0
13693,EttoremineYT,0.0,0.0
13694,obiblueblu,0.0,0.0
13695,Euan02,0.0,0.0
13696,Eugene_V_Debs,0.0,0.0
13697,Euphoria666,0.0,0.0
13698,Euphylos,0.0,0.0
13699,obiOpnoxious,0.0,0.0
13700,obesepancake22,0.0,0.0
13701,EvKedisi,0.0,0.0
13702,EvilSpectrum,0.0,0.0
13703,Evil_Skepp,0.0,0.0
13704,EvoShiftX,0.0,0.0
13705,Exidel,0.0,0.0
13706,Exisie,0.0,0.0
13707,Existenc_Cz,0.0,0.0
13708,ExistsYes,0.0,0.0
13709,ExoBluie_,0.0,0.0
13710,ExoLazy,0.0,0.0
13711,ExodiumGod,0.0,0.0
13712,oHyperion,0.0,0.0
13713,Exodus_Sabbath,0.0,0.0
13714,Exomer,0.0,0.0
13715,oGabe,0.0,0.0
13716,oCereal,0.0,0.0
13717,oAly,0.0,0.0
13718,ExoticPvP_,0.0,0.0
13719,ExpXD_Divinity,0.0,0.0
13720,o7q,0.0,0.0
13721,o3oxd,0.0,0.0
13722,ExpertStones771,0.0,0.0
13723,ExilorGamer,0.0,0.0
13724,Exetric15,0.0,0.0
13725,EvolvedModule,0.0,0.0
13726,oJordqn,0.0,0.0
13727,Evs52,0.0,0.0
13728,EwPandaa,0.0,0.0
13729,EwSociety,0.0,0.0
13730,EwWoo,0.0,0.0
13731,oTexture,0.0,0.0
13732,oOindi94Oo,0.0,0.0
13733,ExLucian,0.0,0.0
13734,Exa_Frame,0.0,0.0
13735,oOJaspROo,0.0,0.0
13736,oOGappleOo,0.0,0.0
13737,Excellent_danila,0.0,0.0
13738,Exchangement,0.0,0.0
13739,oMelanie,0.0,0.0
13740,ExeRhythm,0.0,0.0
13741,oMalachi,0.0,0.0
13742,ExecutionUnit13E,0.0,0.0
13743,oK_LiBTaRd_,0.0,0.0
13744,Enderlee,0.0,0.0
13745,Endereyes99,0.0,0.0
13746,philleohan,0.0,0.0
13747,pawsforeffect,0.0,0.0
13748,EggyBot,0.0,0.0
13749,Eggyhead,0.0,0.0
13750,pcksl,0.0,0.0
13751,pbking123,0.0,0.0
13752,EhOmAnoPedro,0.0,0.0
13753,Ehlus,0.0,0.0
13754,pbbell,0.0,0.0
13755,paxton120,0.0,0.0
13756,paws_1800,0.0,0.0
13757,EirikTorpedo,0.0,0.0
13758,paulwesleypratt,0.0,0.0
13759,Ein_Systemfehler,0.0,0.0
13760,Eine_Ente,0.0,0.0
13761,EinfachMichel,0.0,0.0
13762,paully7,0.0,0.0
13763,pauliwog87,0.0,0.0
13764,EinsWildesLexo,0.0,0.0
13765,Eipsylon,0.0,0.0
13766,Eggy360,0.0,0.0
13767,pdtulip,0.0,0.0
13768,Eggu_Eggu,0.0,0.0
13769,Egghead1997,0.0,0.0
13770,peeledbannana,0.0,0.0
13771,Eeboo,0.0,0.0
13772,Eejayy,0.0,0.0
13773,pedrocorreia00,0.0,0.0
13774,EeliX7,0.0,0.0
13775,EenKoudKunstje,0.0,0.0
13776,peddicinne,0.0,0.0
13777,pedagonia95,0.0,0.0
13778,peasnt_,0.0,0.0
13779,pearl_sails,0.0,0.0
13780,EfsaneDoruk01_tr,0.0,0.0
13781,Efsanee,0.0,0.0
13782,EgalTv,0.0,0.0
13783,Egar_Rage,0.0,0.0
13784,peachtee,0.0,0.0
13785,EggMyWindex,0.0,0.0
13786,pe3pee,0.0,0.0
13787,Eireck,0.0,0.0
13788,Eirr0,0.0,0.0
13789,parry_boolin,0.0,0.0
13790,El_Wowa31631,0.0,0.0
13791,ElSotcio,0.0,0.0
13792,ElToroLoco,0.0,0.0
13793,ElTrumpa2016,0.0,0.0
13794,patarace,0.0,0.0
13795,El_Brujo_Mayor,0.0,0.0
13796,El_Burrito,0.0,0.0
13797,patai16,0.0,0.0
13798,El_Rufus,0.0,0.0
13799,El_Zorgo,0.0,0.0
13800,Eisenfuss19,0.0,0.0
13801,El_krisss,0.0,0.0
13802,Elatesuperset10,0.0,0.0
13803,Eldeirun,0.0,0.0
13804,Elder_Son,0.0,0.0
13805,pat13nce,0.0,0.0
13806,ElectraRaichu,0.0,0.0
13807,pastelir,0.0,0.0
13808,ElectricMangos,0.0,0.0
13809,patentedcupid,0.0,0.0
13810,ElRuckh,0.0,0.0
13811,patfelix,0.0,0.0
13812,ElMatixx636,0.0,0.0
13813,patsfan2111,0.0,0.0
13814,Eitak19,0.0,0.0
13815,EitanPlaysMC,0.0,0.0
13816,patroxmeister,0.0,0.0
13817,patricklax6,0.0,0.0
13818,Ekob1,0.0,0.0
13819,ElAngelo54,0.0,0.0
13820,ElDaptap,0.0,0.0
13821,ElEscaleras,0.0,0.0
13822,ElGanjalf,0.0,0.0
13823,ElGatoSaez,0.0,0.0
13824,ElGatoss,0.0,0.0
13825,ElHoM3SlIc3,0.0,0.0
13826,ElJot,0.0,0.0
13827,ElKing83,0.0,0.0
13828,patisiel,0.0,0.0
13829,ElMarero,0.0,0.0
13830,peenr,0.0,0.0
13831,peepfanboy552184,0.0,0.0
13832,pegaggio,0.0,0.0
13833,EasyKatka,0.0,0.0
13834,ph4st,0.0,0.0
13835,EarlobeMan,0.0,0.0
13836,Earpeople,0.0,0.0
13837,pg00,0.0,0.0
13838,EarthMonster,0.0,0.0
13839,EastonColeman,0.0,0.0
13840,peterpark231,0.0,0.0
13841,Easy2Frag,0.0,0.0
13842,EasyMoneySniperr,0.0,0.0
13843,peidoralado,0.0,0.0
13844,Easyyyyyy,0.0,0.0
13845,EatMyCombo_,0.0,0.0
13846,EatMyVenom,0.0,0.0
13847,Eatweedeveryday,0.0,0.0
13848,Eberesel,0.0,0.0
13849,Ebernator,0.0,0.0
13850,EbicCrafter,0.0,0.0
13851,Ebillz,0.0,0.0
13852,Eamo22222222,0.0,0.0
13853,Eagle_990,0.0,0.0
13854,ph4t,0.0,0.0
13855,EagleMilk,0.0,0.0
13856,ESPzDraculaz,0.0,0.0
13857,ET2Fry,0.0,0.0
13858,ETSDRAGON,0.0,0.0
13859,EThirstyE,0.0,0.0
13860,EThirstyEV2,0.0,0.0
13861,EVANJ8,0.0,0.0
13862,phatboydave,0.0,0.0
13863,phatbob13,0.0,0.0
13864,EVOLUTIONMINER,0.0,0.0
13865,EWnaK,0.0,0.0
13866,EX3CUT10NER,0.0,0.0
13867,phanta0,0.0,0.0
13868,EZD_2013,0.0,0.0
13869,E_3,0.0,0.0
13870,E_POKE_MON_YX,0.0,0.0
13871,E_W_A_N,0.0,0.0
13872,Eaast,0.0,0.0
13873,peter__gaming,0.0,0.0
13874,Eblaser,0.0,0.0
13875,pery94,0.0,0.0
13876,pepinono,0.0,0.0
13877,Edgers,0.0,0.0
13878,EdgyDoc,0.0,0.0
13879,EdgyMiko,0.0,0.0
13880,pepe_extendus,0.0,0.0
13881,pepbeb,0.0,0.0
13882,penguinking1000,0.0,0.0
13883,pelikankonge,0.0,0.0
13884,Ediyto,0.0,0.0
13885,pelaajahacks,0.0,0.0
13886,EdoMedo123,0.0,0.0
13887,Edou_,0.0,0.0
13888,Edouard173,0.0,0.0
13889,Edqn,0.0,0.0
13890,Edraft12,0.0,0.0
13891,Edthulean,0.0,0.0
13892,Edvardas1,0.0,0.0
13893,EdvinXX,0.0,0.0
13894,EdenIsohel,0.0,0.0
13895,peppa_pickle,0.0,0.0
13896,EboyJerusalem,0.0,0.0
13897,EddyJune,0.0,0.0
13898,Ebysu,0.0,0.0
13899,EccentricLibra,0.0,0.0
13900,EccoMassimo,0.0,0.0
